"age","gender","foot_length","height"
9.41666666666667,"male",239,140.8
8.41666666666667,"male",220,135.8
18.0833333333333,"male",275,182
9.41666666666667,"male",218,140.8
9.16666666666667,"male",215,138.4
9.66666666666667,"male",223,139.4
9.33333333333333,"male",215,136.8
8.91666666666667,"male",213,136.3
10.1666666666667,"male",235,139.1
17.0833333333333,"male",244,172.5
15.8333333333333,"male",259,176
15.6666666666667,"male",268,176.4
17.3333333333333,"male",262,166.7
17.25,"male",272,179.7
15.6666666666667,"male",249,162.1
15.9166666666667,"male",272,188.3
18.25,"male",260,174.4
16.9166666666667,"male",252,168.5
14.6666666666667,"male",245,163.5
16.0833333333333,"male",277,180.1
18,"male",272,176.9
17.6666666666667,"male",259,173.9
16.5833333333333,"male",267,174.4
16.3333333333333,"male",268,175.9
14.6666666666667,"male",257,163.1
14.75,"female",238,162.2
15.9166666666667,"female",233,160.6
15.1666666666667,"female",223,156.2
17.4166666666667,"female",247,165.9
14.8333333333333,"female",244,167.8
17.3333333333333,"female",241,165.7
15.5,"female",216,150.3
16.25,"female",212,163.4
14.9166666666667,"female",250,165.6
17.4166666666667,"female",215,149.1
15.6666666666667,"female",220,159.4
14.8333333333333,"female",214,150.4
16,"female",226,159.2
15.3333333333333,"female",224,152.7
14.75,"female",246,168
15,"female",254,159.9
16.3333333333333,"female",228,161.5
15.6666666666667,"female",221,153.8
16.5833333333333,"female",234,160.1
17.0833333333333,"female",244,172.5
18.8333333333333,"female",244,157.9
16.5,"female",230,156.3
16.5,"female",221,160.5
16,"female",249,169.7
15.3333333333333,"female",233,157.7
15,"female",225,160.4
15,"female",241,171.3
15,"female",233,171.7
15.3333333333333,"female",229,163.8
15.5833333333333,"female",218,159.1
14.8333333333333,"female",244,165.6
16.75,"female",228,155
15.75,"female",255,166.9
16,"female",223,161.2
16.25,"female",238,165.1
16.25,"female",245,165.3
14.3333333333333,"male",250,160.7
13.75,"male",246,159.6
13.0833333333333,"male",236,153.5
11.9166666666667,"male",239,149.7
12.25,"male",251,152.6
13,"male",251,150.9
13.0833333333333,"male",235,145.6
13.1666666666667,"male",228,147.4
12.25,"male",230,151.6
13.1666666666667,"male",223,144.4
14.0833333333333,"male",256,175.5
12.1666666666667,"male",232,142.3
13.0833333333333,"male",265,163.6
14.0833333333333,"male",235,151.6
12.5833333333333,"male",247,154.5
14.4166666666667,"male",237,145.6
12.5,"male",230,147
12.3333333333333,"male",229,146.3
14.5833333333333,"male",260,167.4
13.6666666666667,"male",259,170.8
12.25,"male",227,142.1
11.75,"male",228,148.7
12.75,"male",260,155.3
13.4166666666667,"male",272,178.9
10.25,"female",230,140
12.0833333333333,"female",213,138.5
12.0833333333333,"female",248,152.7
11.5833333333333,"female",228,141.8
10.6666666666667,"female",214,136
9.83333333333333,"female",212,131.4
9.33333333333333,"female",236,146
11.75,"female",217,139.5
10.1666666666667,"female",231,144.5
9.91666666666667,"female",211,138.8
10.6666666666667,"female",240,148.2
9.83333333333333,"female",214,142.8
10.4166666666667,"female",208,141
11.0833333333333,"female",222,141.7
18.1666666666667,"female",244,167.6
19.1666666666667,"female",241,167.5
18.3333333333333,"female",239,164.2
17.5,"female",222,159.6
6.75,"female",204,127.9
7.16666666666667,"female",162,108.5
16.25,"female",276,173.9
10.75,"female",234,146.9
12.75,"female",261,151.2
7.58333333333333,"female",172,121.5
7.08333333333333,"female",175,119.5
15.75,"female",217,157.2
17.4166666666667,"female",234,162.3
16.1666666666667,"female",240,159.9
17.5833333333333,"female",222,161.7
16.5,"female",227,157.5
16.25,"female",224,153.5
8.58333333333333,"female",226,135.9
8.58333333333333,"female",217,138.3
9.5,"female",197,132
10.6666666666667,"female",204,133.3
15.75,"female",256,163.8
15.8333333333333,"female",240,168.1
14.5,"female",227,164.4
12.5,"female",245,160.8
14.9166666666667,"female",213,154.2
12.4166666666667,"female",231,144.9
13.4166666666667,"female",233,161.1
14.25,"female",261,156.4
12.6666666666667,"male",218,141.3
11.5,"male",215,138.2
12.3333333333333,"male",231,140.1
16.25,"male",267,150
13,"female",237,163.4
12.4166666666667,"female",198,133.3
14.0833333333333,"female",250,159.5
12.9166666666667,"female",224,159.5
13.0833333333333,"female",254,162.3
13.4166666666667,"female",237,153.3
14.1666666666667,"female",227,159.3
6.08333333333333,"female",183,113.6
6.25,"female",169,114
6.58333333333333,"female",191,120.6
6.33333333333333,"female",189,122.1
5.91666666666667,"female",186,116.8
8,"female",211,126.1
8.41666666666667,"female",181,123.4
7.83333333333333,"female",192,125.5
8.16666666666667,"female",194,122
8.16666666666667,"female",194,129.5
8.41666666666667,"female",190,129.7
9.41666666666667,"female",205,132.1
7,"female",184,117.6
7.33333333333333,"female",187,117.6
7.08333333333333,"female",183,118.5
8.91666666666667,"female",192,126.7
8.91666666666667,"female",181,117.8
9.75,"female",226,138.6
13.1666666666667,"male",242,155.4
14.5833333333333,"male",256,162.5
13.1666666666667,"male",243,160.4
13.0833333333333,"male",234,151.6
12.5833333333333,"male",260,169.3
14.5,"male",260,169.5
13.5,"male",268,169.1
16,"male",278,174.6
12.9166666666667,"male",227,143.6
11.5,"male",225,144.4
11.6666666666667,"male",221,145.5
12.5833333333333,"male",235,143.2
13.3333333333333,"male",263,158.5
14.0833333333333,"male",247,156.4
13.4166666666667,"male",238,154.5
12.9166666666667,"male",253,159.1
13.25,"male",222,144.7
14,"male",238,153.3
14.75,"male",227,148.5
14.25,"female",241,169.1
13.6666666666667,"female",216,151.8
13.6666666666667,"female",246,167.1
13,"female",239,159.1
13.3333333333333,"female",238,163.5
15.25,"female",253,168
14.75,"female",233,159.8
13.75,"female",224,155.4
13.6666666666667,"female",218,145.9
14.0833333333333,"female",221,160.1
15.25,"female",233,167.5
14.9166666666667,"female",260,178.6
15.4166666666667,"female",232,158.9
15.3333333333333,"female",225,159.8
13.5833333333333,"female",240,159.7
13.5833333333333,"female",238,157.3
12.6666666666667,"female",224,157.8
12.8333333333333,"female",241,160.2
14.8333333333333,"female",238,157.9
13.0833333333333,"female",222,150.8
14.4166666666667,"female",227,153.7
14.1666666666667,"female",232,157.9
14.0833333333333,"female",241,165.5
13.0833333333333,"female",248,160.2
14.75,"female",246,168.2
13.75,"female",242,151
14.1666666666667,"female",239,158.1
14.6666666666667,"female",244,169.6
14.75,"female",225,169.1
14.8333333333333,"female",228,151.5
13.0833333333333,"female",241,157.6
13.3333333333333,"female",234,160.8
13.1666666666667,"female",236,160.4
12.5833333333333,"female",235,145.6
13,"female",226,153
12.5833333333333,"female",225,142
12.8333333333333,"female",238,161.7
14.3333333333333,"female",247,155.4
12.9166666666667,"female",216,140.6
15.25,"female",236,166.2
15.1666666666667,"female",232,156.6
15.25,"male",263,167.3
16.8333333333333,"male",245,169.5
14.5833333333333,"male",269,162.9
15,"male",265,168
13,"male",226,150.2
14.0833333333333,"male",281,168.6
14,"male",239,156.9
14.25,"male",258,165.3
13.75,"male",232,151.5
14,"male",279,173.2
13.5,"male",244,155.8
15.4166666666667,"male",237,149.3
14.1666666666667,"male",274,171.1
14.3333333333333,"male",286,175.6
13.6666666666667,"male",239,154.4
15.25,"male",228,154.9
14.8333333333333,"male",249,168.9
13.3333333333333,"male",263,164.7
10,"female",196,126.5
9.91666666666667,"female",217,137
10,"female",194,129.9
10.8333333333333,"female",256,156.3
9.91666666666667,"female",210,132.7
10.5833333333333,"female",232,148.8
9.91666666666667,"female",222,142
10,"female",211,139.9
7.75,"female",192,125.5
5.66666666666667,"female",179,111.5
6.08333333333333,"female",154,104.7
6.5,"female",177,117
9.58333333333333,"female",228,150.4
11.4166666666667,"female",245,148
10.75,"female",221,145.3
11.0833333333333,"female",235,141.5
12.25,"female",217,143.7
8.33333333333333,"female",187,122.3
9.58333333333333,"female",213,132
9.33333333333333,"female",205,131.7
11.6666666666667,"male",222,148.5
10.8333333333333,"male",225,145.8
11.1666666666667,"male",227,141.9
11.1666666666667,"male",223,141
11.5833333333333,"male",228,144.5
10.75,"male",215,140
6.66666666666667,"male",178,117.7
6.25,"male",190,117
8.58333333333333,"male",193,125.4
8.5,"male",204,126.5
7.91666666666667,"male",185,123
7.91666666666667,"male",208,128.5
7.83333333333333,"male",200,134.2
6.25,"male",194,116.4
6.5,"male",189,119.3
9.41666666666667,"male",212,137.4
9.41666666666667,"male",206,129.7
9.41666666666667,"male",231,143.3
9.91666666666667,"male",227,142.5
10.5833333333333,"male",217,138.7
10.25,"male",197,132.9
10.5833333333333,"male",226,144.4
10.3333333333333,"male",215,138.1
6.66666666666667,"male",184,119.5
5.91666666666667,"male",171,113.7
7.91666666666667,"male",197,125.4
8.5,"male",203,132.2
8.16666666666667,"male",199,132.7
8.58333333333333,"male",201,131.6
6.66666666666667,"male",166,108.9
7.08333333333333,"male",200,127.3
7.25,"male",204,125
9.25,"male",197,127.6
9.08333333333333,"male",210,133.9
10,"male",226,145.2
10,"male",210,136.6
10.3333333333333,"male",196,133.9
7.25,"male",195,122.8
7.08333333333333,"male",185,124.3
7.08333333333333,"male",184,121.2
7.33333333333333,"male",178,117.2
9.33333333333333,"male",224,138.4
5.83333333333333,"male",177,114.7
5.91666666666667,"male",175,115
6.08333333333333,"male",184,116.9
9.33333333333333,"male",205,128
8.83333333333333,"male",189,128.4
9.08333333333333,"male",220,142.2
8.75,"male",201,129.4
9.16666666666667,"male",206,134.5
7,"female",199,133.2
7.5,"female",180,118.3
6.75,"female",182,117.6
7.58333333333333,"female",209,128.5
7.25,"female",192,119.2
7.25,"female",197,121.6
8.83333333333333,"female",205,128.9
9.41666666666667,"female",209,138.4
7.16666666666667,"male",208,127.9
6.41666666666667,"male",176,119.2
8.16666666666667,"male",218,135.2
7.91666666666667,"male",190,127.5
10.75,"male",227,143.4
12.0833333333333,"male",234,148
13.1666666666667,"male",239,149.6
6.33333333333333,"male",178,118.5
6.58333333333333,"male",177,118.6
6.58333333333333,"male",201,125
15.1666666666667,"male",259,170.2
15.25,"male",265,170.6
16.75,"male",245,171.6
15.1666666666667,"male",262,167.3
14.5,"male",278,169
15.3333333333333,"male",254,172.4
14.9166666666667,"male",275,174.6
18,"male",268,183.6
10.1666666666667,"male",206,133.8
10.4166666666667,"male",205,140.6
10.3333333333333,"male",218,133.1
17.6666666666667,"male",257,175.4
8.33333333333333,"male",218,134.4
8.25,"male",229,139.3
8.83333333333333,"male",214,139.5
8.75,"male",191,120.9
9.25,"male",198,125.8
11.25,"male",222,147.3
11.3333333333333,"male",236,140.6
9.58333333333333,"male",200,131.7
12.1666666666667,"male",230,142.8
9.33333333333333,"male",217,140.7
11,"male",214,141.2
11,"male",220,141.6
7.66666666666667,"male",212,130.9
13.5,"female",240,161.1
12.3333333333333,"female",238,150.1
12.4166666666667,"female",236,157.2
13.5833333333333,"female",232,152.2
12.8333333333333,"female",243,158.6
13.1666666666667,"female",215,147.4
13.25,"female",227,155
12.75,"female",246,158.3
12.8333333333333,"female",243,162.5
13.3333333333333,"female",234,154.7
13.5,"female",243,164.7
11.8333333333333,"female",248,156.7
12.5833333333333,"female",233,147.6
12.25,"female",232,149.2
11.75,"female",251,160.6
12.75,"male",238,147.5
13.9166666666667,"male",228,154.2
13.5,"male",242,156.4
12.5,"male",226,150
12.8333333333333,"male",246,156
12.3333333333333,"male",227,152.7
13.5833333333333,"male",262,159.9
12.3333333333333,"male",238,155.6
14,"male",254,159.8
14.1666666666667,"male",273,163.9
15.0833333333333,"male",282,170.8
15,"male",263,166.2
11.3333333333333,"male",223,141.4
13.1666666666667,"male",270,163.1
14.4166666666667,"male",258,158.7
16.0833333333333,"male",277,181.8
17.5833333333333,"male",261,178.3
16.9166666666667,"male",248,162.2
16.6666666666667,"male",281,183.2
18.25,"male",265,179.4
16.6666666666667,"male",262,176.1
15.9166666666667,"male",274,169.5
16.8333333333333,"male",282,177.6
18.0833333333333,"male",249,168.1
18.6666666666667,"male",311,186.4
18,"male",242,160.6
9.08333333333333,"female",220,137.8
8.41666666666667,"female",190,124.8
6.5,"female",175,118.7
6.16666666666667,"female",167,112.7
10.8333333333333,"female",194,134.7
11.25,"female",207,144.8
11.25,"female",217,147
11.25,"female",220,137.3
11.4166666666667,"female",240,154.4
12.25,"female",245,157.2
13,"female",229,150
14.3333333333333,"female",226,150.5
12.6666666666667,"female",238,151.5
12.25,"female",229,155.2
12.1666666666667,"female",230,147.8
11.6666666666667,"female",214,141.7
12.9166666666667,"female",248,155.1
13.0833333333333,"female",248,154.6
12.75,"female",230,153.9
12.6666666666667,"female",241,165.6
12.8333333333333,"female",224,150
14.5833333333333,"female",274,169.2
13.6666666666667,"female",269,169.7
13.6666666666667,"female",246,168.1
12.0833333333333,"female",237,159.5
11.6666666666667,"female",217,140.9
14.4166666666667,"female",219,148.4
12.75,"female",221,150.2
12.4166666666667,"female",232,160
12.4166666666667,"female",214,146.7
12.0833333333333,"female",234,153.7
12.5833333333333,"female",242,159.7
12.1666666666667,"female",229,154
14.3333333333333,"female",248,168.1
12.0833333333333,"female",243,153.3
13.75,"female",246,161.9
14,"female",237,161.1
11.6666666666667,"female",211,136.3
11.9166666666667,"female",225,145.1
12.6666666666667,"female",224,146.6
12.5833333333333,"female",226,156.9
12.6666666666667,"female",228,158.4
13.5833333333333,"female",224,157.3
14.6666666666667,"female",232,169.6
12.5,"female",230,146.9
14.5,"female",242,157.8
12.75,"female",223,159.9
13,"female",219,154
13.5833333333333,"female",247,168.4
12.6666666666667,"male",227,145.6
12.0833333333333,"male",247,154.2
12,"male",238,148.6
13.5833333333333,"male",225,144.6
12.6666666666667,"male",234,151
6.66666666666667,"male",187,125
7.33333333333333,"male",184,125.5
7.16666666666667,"male",188,118.8
7.58333333333333,"male",194,124.8
7.83333333333333,"male",203,136.3
7.41666666666667,"male",184,116.1
8.33333333333333,"male",189,122.9
8.58333333333333,"male",179,120
8.66666666666667,"male",185,122.5
9,"male",196,128.4
8.75,"male",186,120.3
9.33333333333333,"male",236,142.2
8.91666666666667,"male",206,134
9,"male",206,127.1
9.75,"male",199,127
10.3333333333333,"male",231,148.6
9.66666666666667,"male",203,133.5
10.0833333333333,"male",211,139.8
6.83333333333333,"male",166,116.3
11.5,"male",214,145.2
11.1666666666667,"male",214,142.6
6.08333333333333,"male",192,124.6
5.83333333333333,"male",160,107.4
9.58333333333333,"male",216,139.3
15.4166666666667,"male",281,183.6
14.9166666666667,"male",250,158.8
14.5833333333333,"male",241,164.4
13.5,"male",246,159.1
14.0833333333333,"male",230,147.6
13.25,"male",234,146.1
13.5833333333333,"male",241,151
14.8333333333333,"male",280,171.9
15.3333333333333,"male",256,168.8
14.8333333333333,"male",266,176.1
15.1666666666667,"male",286,177.4
15.1666666666667,"male",274,177.6
14.25,"male",251,161.9
12.8333333333333,"male",231,143.8
14.9166666666667,"male",252,166.5
14.3333333333333,"male",262,172.5
5.16666666666667,"male",165,110.7
4.58333333333333,"female",176,107.5
4.75,"male",168,105.8
4.91666666666667,"female",172,108.7
4.58333333333333,"female",159,99.6
4.91666666666667,"female",175,108.4
4.08333333333333,"male",163,105.2
3.58333333333333,"male",160,99.1
3.58333333333333,"male",160,100.6
3,"female",150,95.1
3.58333333333333,"female",140,92.7
5.5,"female",148,101.8
4.25,"male",172,106.5
6.25,"male",179,116.4
5.16666666666667,"female",176,112.2
5.33333333333333,"female",179,111.4
3.08333333333333,"male",146,94.4
3.58333333333333,"male",159,98.9
3.75,"female",140,93.6
2.58333333333333,"female",135,89.5
5.75,"male",173,112.4
5.66666666666667,"female",171,105.8
5.58333333333333,"female",180,116.5
4.91666666666667,"female",170,108.7
5,"male",170,108.3
3.5,"male",150,94.6
4.33333333333333,"male",163,101.9
4.16666666666667,"male",183,110.6
3.08333333333333,"female",139,92.9
3.5,"male",150,96.1
2.91666666666667,"female",148,97.2
6.41666666666667,"female",179,117
5.08333333333333,"female",169,109.7
4.25,"female",165,109.2
4.75,"male",173,109.9
5.83333333333333,"male",167,104.9
4.58333333333333,"male",147,96.5
4.75,"female",166,104.6
4.75,"male",178,109.3
3.58333333333333,"female",160,98.7
4.83333333333333,"female",151,101.7
2,"female",143,88.1
2.58333333333333,"female",138,89.3
6.75,"female",196,114.7
7,"male",156,112.4
5.66666666666667,"female",157,103.3
8.5,"male",199,129.8
5,"female",166,110.4
5.08333333333333,"female",158,103.4
3.66666666666667,"female",NA,103.8
4.08333333333333,"female",159,99.5
4,"male",149,103.5
5,"male",161,104.5
5.83333333333333,"male",193,118.7
4.83333333333333,"male",170,107.6
11.8333333333333,"male",217,138.7
11.9166666666667,"male",222,147.8
10.5,"male",214,143.6
10.9166666666667,"male",227,141.4
11.4166666666667,"male",204,140.2
10.5833333333333,"male",192,131.5
11.25,"male",209,135.1
11.1666666666667,"male",220,138.7
11.4166666666667,"male",205,137.6
6.41666666666667,"male",174,116.4
6.41666666666667,"male",175,117.5
12.4166666666667,"male",214,143.4
6.83333333333333,"male",179,115.4
9.83333333333333,"male",200,130.1
9.5,"male",196,125.9
9,"male",212,129
10.8333333333333,"female",212,133
9.25,"female",200,128.2
8.75,"female",208,136.5
10.6666666666667,"female",226,153.3
11.4166666666667,"female",232,154.4
11.25,"female",212,145.4
10.75,"female",235,152.8
11.1666666666667,"female",211,141.3
11,"female",221,144.4
9,"female",210,133.2
7,"female",195,124.9
8.58333333333333,"female",215,137.3
5.83333333333333,"female",163,107.7
6.25,"female",185,121.7
6.66666666666667,"female",166,116.9
6.91666666666667,"female",166,115.6
7.16666666666667,"female",191,116.9
9.16666666666667,"female",237,139.6
8.91666666666667,"female",185,125.2
8.08333333333333,"female",197,128.7
6.25,"female",178,115.2
5.75,"female",181,121.3
5.75,"female",167,107.9
8.91666666666667,"female",213,137.4
9.33333333333333,"female",221,136.3
11.1666666666667,"female",225,144.5
11.1666666666667,"female",231,151.5
10.6666666666667,"female",218,136.9
10,"female",207,131.8
9.91666666666667,"female",188,130.1
9.91666666666667,"female",196,138.6
9.75,"female",208,135.6
10.25,"female",203,136.1
10.0833333333333,"female",206,131.3
7.83333333333333,"female",208,129.9
9.33333333333333,"female",202,129.8
7.66666666666667,"female",171,120.6
6.91666666666667,"female",186,125.9
7.16666666666667,"female",204,125.4
6.66666666666667,"female",181,120.8
8.16666666666667,"female",200,131.8
10.8333333333333,"female",218,142.1
7.91666666666667,"female",194,127.5
4,"male",157,101.9
3.91666666666667,"male",163,100.2
5.41666666666667,"male",157,102.4
4.66666666666667,"male",177,107.4
7.25,"female",199,119.5
8.58333333333333,"male",218,140.6
5.75,"male",192,118.1
6.58333333333333,"male",186,118.2
2.33333333333333,"female",154,88.1
2.5,"male",153,93.5
3.16666666666667,"male",141,90.9
4.16666666666667,"male",169,103.8
4.41666666666667,"male",161,99.9
3.83333333333333,"male",166,102.2
4.08333333333333,"male",154,94.9
2.58333333333333,"male",144,93
2.41666666666667,"male",146,92.6
5.08333333333333,"female",165,105
5.75,"female",171,111.4
4.83333333333333,"female",156,98.2
5.75,"male",183,116.6
4.33333333333333,"female",158,95.7
4.33333333333333,"female",155,96.7
5.16666666666667,"male",168,112
3.75,"male",157,101.3
2.75,"male",155,97.2
3,"female",147,94.9
13.4166666666667,"male",245,155.3
14.4166666666667,"male",260,169.6
14.25,"male",265,172.4
15.0833333333333,"male",253,172.2
13.3333333333333,"male",240,159
13.5,"male",232,145.4
16.8333333333333,"male",261,180.8
16.5833333333333,"male",259,176.5
16.0833333333333,"male",250,163.2
14.1666666666667,"male",266,159.2
11.25,"male",225,140.9
14.6666666666667,"male",259,163.7
16.4166666666667,"male",266,174.3
17,"male",282,180.3
17.3333333333333,"male",235,158.4
17.6666666666667,"male",303,185.3
16.1666666666667,"male",255,169.5
15.0833333333333,"male",242,158.7
15.3333333333333,"male",261,174.3
15.5833333333333,"male",274,177.4
12.25,"male",271,172.4
15.4166666666667,"male",271,175.4
15,"male",259,173.6
16,"male",277,175.4
14.1666666666667,"male",261,169.1
15.1666666666667,"male",267,168.6
15.1666666666667,"male",249,166.9
12,"male",232,145.4
14.6666666666667,"male",247,149.6
12.5,"male",235,146.3
12.1666666666667,"male",254,160.5
12.4166666666667,"male",255,157.1
11.5833333333333,"male",241,146.6
13.1666666666667,"male",274,164.5
13.4166666666667,"male",269,164.6
11.3333333333333,"male",236,146.2
15,"male",261,176.3
16.25,"male",277,183.1
17.8333333333333,"male",300,193.1
11.9166666666667,"male",212,137.5
12,"male",239,151.1
12.5833333333333,"male",224,143.2
10.9166666666667,"male",210,139.8
12.4166666666667,"male",245,160
7,"male",210,123
11.6666666666667,"male",254,151.8
12.8333333333333,"male",225,148
10.8333333333333,"male",242,145
14.0833333333333,"male",233,144.4
12.6666666666667,"male",232,145.1
12.3333333333333,"female",231,160.1
13,"female",245,162.2
12.6666666666667,"female",237,157.6
13.0833333333333,"female",222,153.5
13,"female",211,151.5
12.3333333333333,"female",214,145.8
11.8333333333333,"male",220,145.7
12.8333333333333,"female",235,153.8
12.8333333333333,"female",239,164.5
13.0833333333333,"female",226,151
12.9166666666667,"female",223,162.4
13,"female",228,156.8
12.9166666666667,"female",231,157.8
15,"male",244,159.6
14.25,"female",206,156.1
14,"female",242,160.7
14.0833333333333,"female",247,165.2
14.1666666666667,"female",245,163.1
13.5,"female",219,155.2
13.6666666666667,"female",236,158.7
13.9166666666667,"female",231,164.4
13.75,"female",233,158.9
13.5,"female",213,135.4
13.75,"female",244,167.5
13.5,"female",226,162.8
13.8333333333333,"female",231,161
15.25,"female",226,154
13.25,"female",215,150.1
13.0833333333333,"female",248,165.1
13.25,"female",232,158.5
14.25,"female",245,171.7
13.75,"female",234,159.3
14,"female",231,159.6
14.1666666666667,"female",234,162.5
14.5,"female",231,162.7
14.3333333333333,"female",221,157.6
12.8333333333333,"female",234,150.5
12.8333333333333,"female",235,157.2
12.5,"female",215,149.4
12.9166666666667,"female",239,149.3
14,"male",229,152.6
14.4166666666667,"male",259,167.3
13.6666666666667,"male",236,158.3
12.9166666666667,"male",261,151.3
13.25,"male",258,153.5
12.6666666666667,"male",255,154.2
13.9166666666667,"male",250,158.3
14.4166666666667,"male",273,174.4
13.4166666666667,"male",214,153
14.5,"male",248,165.3
15.5,"male",247,169.5
14.1666666666667,"male",285,174.3
14.25,"male",279,173.4
14.5833333333333,"male",275,173.8
13.8333333333333,"male",255,165
13.4166666666667,"male",276,169.2
12.5833333333333,"male",240,160.8
13.0833333333333,"male",235,152.5
14.0833333333333,"male",255,164.5
12.5833333333333,"male",234,154.1
13.75,"male",259,164.9
14.25,"male",259,170
13.75,"male",254,157.6
13.5833333333333,"male",273,170
13.5833333333333,"male",264,165.6
13.25,"male",241,151.1
12.5,"male",253,152.9
12.75,"male",247,149.9
13.3333333333333,"male",245,154.6
12.75,"male",254,151.2
13.75,"male",230,149.3
13,"male",266,167.1
13.1666666666667,"male",262,169.1
15.6666666666667,"male",278,178.2
15.4166666666667,"male",252,170.7
13.4166666666667,"male",222,142.9
11.4166666666667,"male",235,148.6
11.75,"male",244,147.5
10.8333333333333,"male",222,140.5
12.3333333333333,"male",219,149.2
11.1666666666667,"male",207,134.5
11.8333333333333,"male",219,141.7
12.4166666666667,"male",231,147.1
16.4166666666667,"male",248,164.4
12.3333333333333,"female",239,148.3
12.25,"female",235,152.2
16.9166666666667,"female",227,159.2
12.8333333333333,"female",250,164.6
12.9166666666667,"female",226,146.5
10.75,"female",253,150.8
10.1666666666667,"female",241,149.6
10.25,"female",232,148.1
10.25,"female",222,139
9.91666666666667,"female",209,135.4
9.33333333333333,"female",221,137.1
7.91666666666667,"female",193,119.6
11.1666666666667,"female",215,134.3
11,"female",216,141
11.3333333333333,"female",230,151
11.5833333333333,"male",218,136.9
11.1666666666667,"male",238,151.1
10.8333333333333,"male",227,142.6
10.9166666666667,"male",238,144.2
11,"male",223,137.5
10.8333333333333,"male",226,136.3
10.3333333333333,"male",209,138.1
8.25,"male",212,129.5
4.75,"female",167,105.3
7.25,"female",202,126.3
11.25,"female",223,144.2
10.5,"female",224,144.5
12.0833333333333,"female",209,139.7
13,"male",276,170.3
14.3333333333333,"male",268,162.4
10.75,"male",219,140.4
13.1666666666667,"female",252,157.7
15.3333333333333,"female",251,161.2
12,"female",209,148.9
12.3333333333333,"male",251,154.1
10.8333333333333,"male",227,138.5
7,"male",182,120
11.0833333333333,"female",251,152.7
12.75,"female",232,156
11.75,"female",230,150.8
16.5833333333333,"female",222,163.9
13.0833333333333,"female",218,147.3
12.9166666666667,"female",229,155.9
15.8333333333333,"male",291,185.2
15.25,"male",255,159.5
16.0833333333333,"male",259,173.6
17.1666666666667,"male",255,177
17.25,"male",274,181.2
15.4166666666667,"male",277,175.9
16.3333333333333,"female",258,169.4
15.9166666666667,"female",239,166.9
16.5833333333333,"female",263,173.2
15.8333333333333,"female",249,159.5
16.9166666666667,"male",256,171.8
16.3333333333333,"male",NA,172.4
16.9166666666667,"male",277,184.4
5.75,"male",177,107.6
8.66666666666667,"male",209,128.2
3.83333333333333,"female",156,99.4
3.25,"female",160,97.1
4.66666666666667,"male",193,114.8
4.16666666666667,"male",171,105.8
5.16666666666667,"male",171,109.5
3.25,"male",157,96.3
7.33333333333333,"male",208,124.7
6.25,"male",187,117.4
3.16666666666667,"female",161,94.7
5.16666666666667,"male",181,115.6
5.16666666666667,"male",169,109.7
2.5,"male",150,95.1
6,"female",180,112.9
4.25,"female",163,105.2
4.66666666666667,"female",178,111.5
4.91666666666667,"female",171,109.7
2.83333333333333,"male",145,88.4
2.5,"female",133,87.5
2.08333333333333,"male",145,89.9
4.66666666666667,"male",173,103.9
4.83333333333333,"female",158,104.5
3.58333333333333,"female",149,96.8
3.83333333333333,"male",154,98.7
3.58333333333333,"male",155,97.1
5,"male",173,109.1
6.16666666666667,"female",175,113
4.41666666666667,"female",155,101.5
4.75,"female",156,98.4
4.16666666666667,"male",176,108.9
5.5,"male",169,109.5
4.5,"male",150,99.5
2.16666666666667,"male",139,88.1
3.25,"male",154,93
2.33333333333333,"male",138,88.5
2.5,"male",150,93.1
3.16666666666667,"male",158,93.4
4.66666666666667,"male",156,100.8
4.75,"male",167,109.6
3.08333333333333,"male",156,97.6
3,"male",155,100.4
2,"male",129,85.5
5.25,"male",163,106.1
3.16666666666667,"male",151,94.6
3.58333333333333,"female",150,94.3
5.08333333333333,"male",174,113.2
4.83333333333333,"female",154,103.2
4.66666666666667,"male",168,108.1
3.41666666666667,"female",154,97.8
5.08333333333333,"male",186,115.3
5.75,"male",167,111.2
3.66666666666667,"female",165,104.3
5.75,"male",174,114.3
5.83333333333333,"female",172,109.4
7.91666666666667,"male",184,121.7
4.66666666666667,"male",175,107.1
4.91666666666667,"male",158,104.1
3.83333333333333,"male",142,99.3
3.83333333333333,"male",155,95
3.83333333333333,"male",155,95.9
3.91666666666667,"female",151,98.8
4.66666666666667,"female",166,109
5.41666666666667,"female",169,113.8
2.41666666666667,"male",137,88.9
2.08333333333333,"male",136,87.2
6.16666666666667,"male",176,111.8
4.75,"male",175,109.4
4.41666666666667,"male",167,105.1
3.08333333333333,"female",136,90.3
3.75,"female",151,97.5
2.75,"female",147,93.2
3.5,"male",147,93.6
2.66666666666667,"female",130,86.6
4.83333333333333,"male",178,106.8
8,"male",198,123.4
4.5,"male",156,102.1
4.41666666666667,"female",166,107.7
6.33333333333333,"female",181,118.6
5.58333333333333,"female",161,107.9
4.66666666666667,"male",176,108.6
4.08333333333333,"male",166,100.8
5.08333333333333,"female",175,114.9
5.33333333333333,"female",175,112.1
5.41666666666667,"female",168,110.8
7.91666666666667,"male",203,128.3
5.75,"female",185,116.8
5.58333333333333,"male",209,126.3
6,"male",173,115
3.83333333333333,"male",158,97.8
15.6666666666667,"male",267,170.2
15.4166666666667,"male",223,150.2
14.6666666666667,"male",256,163.7
15.0833333333333,"male",252,171.7
14.5833333333333,"male",237,146
