DateTime,Tair,AirPress,RH,VPD,PAR,Rain,wind,winddirection
3/14/2008 6:00,17.97,102.1999969,95.5,0.093052845,2.033333333,0,0.006,306.7
3/14/2008 6:30,18.54,102.2133311,95.6,0.09429886,28.66666667,0,0.02,284.6
3/14/2008 7:00,19.13,102.2866689,95.5,0.100063646,112.8333333,0,0,242.4
3/14/2008 7:30,19.87,102.3000031,95.1,0.114087456,300.7,0,0,139
3/14/2008 8:00,20.16,102.3000031,94.1,0.139859562,361.7,0,0,219.2
3/14/2008 8:30,21.07,102.3000031,89.1,0.273290938,525.3666667,0,0,228.5
3/14/2008 9:00,22.86,102.3000031,80.3,0.550920264,779.4333333,0,0,184.5
3/14/2008 9:30,24.52,102.3000031,69.6,0.939516037,1297.2,0,0.157,253.3
3/14/2008 10:00,24.91,102.3000031,63.57,1.152416429,1142.7,0,1.022,283.3
3/14/2008 10:30,25.88,102.2900024,57.9,1.410826115,1519.1,0,0.843,252.4
3/14/2008 11:00,27.12,102.1999969,54.48,1.641122865,1691.466667,0,0.488,231.6
3/14/2008 11:30,26.99,102.1899971,54.69,1.621131823,1766.8,0,1.018,222.7
3/14/2008 12:00,27.31,102.1433311,53,1.713465246,1818.733333,0,1.236,274.3
3/14/2008 12:30,27.87,102.0999985,52.62,1.784817634,1829.133333,0,1.596,275.6
3/14/2008 13:00,28.02,102.023333,52.58,1.802019876,1799.166667,0,1.486,249.1
3/14/2008 13:30,28.68,102,51.43,1.917929113,1734.1,0,1.392,277.7
3/14/2008 14:00,29.19,101.9966667,49.1,2.07016544,1630.8,0,1.067,208.6
3/14/2008 14:30,29.56,101.9200012,47.61,2.176748442,1500.1,0,1.068,236.6
3/14/2008 15:00,29.82,101.9000015,45.57,2.295614082,1343.766667,0,1.033,223.4
3/14/2008 15:30,29.93,101.8966682,44.64,2.34964996,1162.8,0,1.174,282.8
3/14/2008 16:00,30.14,101.846669,42.54,2.468368042,960.1,0,0.995,271.2
3/14/2008 16:30,30.51,101.8100029,40.61,2.605945712,712.8666667,0,0.613,209.8
3/14/2008 17:00,30.38,101.8733353,42.14,2.519986277,328.5,0,0.372,234.5
3/14/2008 17:30,29.24,101.8866684,49.91,2.04311512,117.9666667,0,0.71,302.7
3/14/2008 18:00,26.57,101.8900017,64.45,1.240889859,73.26666667,0,0.934,265.5
3/14/2008 18:30,24.8,101.9000015,71.3,0.901946778,12.2,0,0.794,266.8
3/14/2008 19:00,23.7,101.9100014,75.9,0.709043954,0,0,0.39,299.7
3/14/2008 19:30,22.94,101.9966667,78.5,0.604178771,0,0,0.134,309.5
3/14/2008 20:00,21.39,102.0133331,84,0.40911388,0,0,0,36.66
3/14/2008 20:30,20.52,102.0899986,87.7,0.298127401,0,0,0.01,308.7
3/14/2008 21:00,20.53,102.0999985,88.2,0.286184857,0,0,0.004,219.6
3/14/2008 21:30,20.74,102.0999985,87.2,0.314481388,0,0,0.127,311.7
3/14/2008 22:00,19.6,102.0999985,88,0.274755842,0,0,0.005,203.7
3/14/2008 22:30,18.69,102.0999985,91.4,0.186049909,0,0,0,184.7
3/14/2008 23:00,18.08,102.0999985,92.5,0.156164396,0,0,0,183
3/14/2008 23:30,17.37,102.0999985,93.2,0.135393448,0,0,0,183
3/15/2008 0:00,17.2,102.0999985,93.7,0.12409683,0,0,0,183
3/15/2008 0:30,16.56,102.0999985,94.1,0.111594033,0,0,0,183
3/15/2008 1:00,16.24,102.0999985,94.5,0.101930266,0,0,0,183
3/15/2008 1:30,16.31,102.0933319,94.7,0.098662889,0,0,0,183
3/15/2008 2:00,15.58,102.0633324,95,0.088836358,0,0,0,182.9
3/15/2008 2:30,15.95,102.023333,95.3,0.085506739,0,0,0,182.8
3/15/2008 3:00,15.12,102.0033333,95.2,0.082801431,0,0,0,174.5
3/15/2008 3:30,14.91,102.0133331,95.6,0.074882348,0,0,0,162.9
3/15/2008 4:00,15.51,102.0099998,95.8,0.074288484,0,0,0,218
3/15/2008 4:30,15.01,102.0166664,95.7,0.073653195,0,0,0,143.4
3/15/2008 5:00,14.27,102.0766655,95.8,0.06858474,0,0,0,129.6
3/15/2008 5:30,14.42,102.0999985,96,0.065955796,0,0,0,129.6
3/15/2008 6:00,14.62,102.0999985,96,0.066813613,2.633333333,0,0,129.6
3/15/2008 6:30,14.52,102.1633308,96.1,0.0647239,45.73333333,0,0,114.4
3/15/2008 7:00,16.28,102.1999969,96.3,0.06874632,93.86666667,0,0,105
3/15/2008 7:30,17.65,102.2299988,95.9,0.083089983,156.1,0,0,147
3/15/2008 8:00,18.18,102.2766683,95.7,0.090098502,246.6333333,0,0,208.6
3/15/2008 8:30,18.73,102.2966695,95.3,0.101933125,290.4,0,0.028,207.3
3/15/2008 9:00,19.72,102.3000031,94.5,0.1268715,366.2666667,0,0.098,206.2
3/15/2008 9:30,20.62,102.3000031,90.5,0.23168508,442.6666667,0,0.087,126.7
3/15/2008 10:00,21.59,102.2800018,84.6,0.398623442,580.4333333,0,0.244,220.7
3/15/2008 10:30,22.28,102.2366659,81.2,0.507556779,850.8666667,0,0.796,268.8
3/15/2008 11:00,23.83,102.1999969,76.4,0.699786546,1441.433333,0,0.68,262.7
3/15/2008 11:30,25.39,102.1999969,71.2,0.937469263,1772.3,0,0.834,200.9
3/15/2008 12:00,26.68,102.1666641,64.76,1.238064271,1818.333333,0,0.758,232.8
3/15/2008 12:30,27.93,102.0999985,58,1.587699416,1831.166667,0,0.703,201.1
3/15/2008 13:00,29.06,102.0966652,53.2,1.889161828,1809.9,0,0.364,255.4
3/15/2008 13:30,30.19,102.0499992,46.26,2.315195735,1743.066667,0,0.267,243.4
3/15/2008 14:00,30.76,102,39.75,2.681737991,1647.266667,0,0.53,252.6
3/15/2008 14:30,31.11,102,35.4,2.933342697,1512.033333,0,0.746,256.8
3/15/2008 15:00,31.32,101.9900002,35.39,2.969080156,1354.233333,0,0.547,230.6
3/15/2008 15:30,31.77,101.953334,38.07,2.919589745,1169.4,0,0.439,130.3
3/15/2008 16:00,31.72,101.9700005,39.52,2.843159124,952.5666667,0,0.443,183.4
3/15/2008 16:30,31.9,101.9466675,41.71,2.768306948,679.1,0,0.226,185.3
3/15/2008 17:00,30.75,101.9800003,45.09,2.442658006,320.9333333,0,1.021,267.9
3/15/2008 17:30,29.11,102,50.97,1.984910569,106.4333333,0,1.263,255.4
3/15/2008 18:00,27.38,102.0199997,56.39,1.596410015,64.63333333,0,0.52,275.6
3/15/2008 18:30,25.32,102.0933319,61.58,1.245415544,10.43333333,0,0.568,297.6
3/15/2008 19:00,24.12,102.1199982,68.67,0.945324566,0,0,0,175.2
3/15/2008 19:30,23.08,102.1999969,75.7,0.688672986,0,0,0.338,142.3
3/15/2008 20:00,22.61,102.2533335,76.6,0.644545591,0,0,0.135,259.3
3/15/2008 20:30,21.13,102.3000031,82.1,0.450455487,0,0,0,121.9
3/15/2008 21:00,19.87,102.3000031,87.4,0.293367743,0,0,0.034,29.75
3/15/2008 21:30,20.44,102.3100029,88.1,0.287012046,0,0,0.09,226.2
3/15/2008 22:00,19.63,102.3266693,87.2,0.293619478,0,0,0.003,227.8
3/15/2008 22:30,18.1,102.3533356,91.3,0.18137852,0,0,0,161.3
3/15/2008 23:00,17.65,102.4000015,92.8,0.145914116,0,0,0,200.6
3/15/2008 23:30,17.97,102.3633354,93.7,0.130273983,0,0,0,201.6
3/16/2008 0:00,16.82,102.323336,93.9,0.117298382,0,0,0,202
3/16/2008 0:30,16.34,102.3133362,94.4,0.10444701,0,0,0,201.5
3/16/2008 1:00,15.8,102.3000031,94.5,0.099106119,0,0,0,201.5
3/16/2008 1:30,16.71,102.3000031,94.9,0.097386622,0,0,0,201.5
3/16/2008 2:00,17.12,102.3000031,94.8,0.101911775,0,0,0,201.5
3/16/2008 2:30,16.12,102.3000031,95.1,0.090118237,0,0,0,190.7
3/16/2008 3:00,16.53,102.3000031,95.4,0.086839673,0,0,0,167.9
3/16/2008 3:30,17.21,102.3000031,95.3,0.092638772,0,0,0,167.9
3/16/2008 4:00,17.89,102.3000031,95.5,0.092585634,0,0,0,187.9
3/16/2008 4:30,16.14,102.3000031,95.3,0.086550316,0,0,0,203.5
3/16/2008 5:00,15.73,102.3300026,95.7,0.077136698,0,0,0,203.5
3/16/2008 5:30,16.1,102.3900017,95.7,0.078982483,0,0,0,203.5
3/16/2008 6:00,15.36,102.4000015,95.8,0.07357707,1.966666667,0,0,73.3
3/16/2008 6:30,15.41,102.4000015,96,0.07029861,43.26666667,0,0,66.75
3/16/2008 7:00,16.76,102.4333344,96.2,0.07279335,166.6666667,0,0,66.73
3/16/2008 7:30,19.72,102.4833336,95.6,0.1014972,390.1666667,0,0,70.5
3/16/2008 8:00,20.52,102.5,93.9,0.1478518,604.4,0,0.014,146.8
3/16/2008 8:30,22.93,102.5,78.4,0.606621449,859.2333333,0,0.005,141.9
3/16/2008 9:00,24.47,102.5,68.55,0.969062352,1083.6,0,0.23,129.9
3/16/2008 9:30,25.25,102.5,63.86,1.166639,1254,0,0.774,243.3
3/16/2008 10:00,25.37,102.5,63.59,1.183774172,1343.366667,0,0.587,266.8
3/16/2008 10:30,26.09,102.4800003,60.25,1.348732578,1572.2,0,0.379,255.8
3/16/2008 11:00,26.58,102.4033348,57.2,1.494835084,1384.5,0,0.114,251
3/16/2008 11:30,26.76,102.3900017,56.51,1.535117225,1416,0,0.522,254
3/16/2008 12:00,27.21,102.323336,55.04,1.62951352,1471.1,0,0.46,188.6
3/16/2008 12:30,27.16,102.293336,53.19,1.691596222,1458.4,0,0.713,206.2
3/16/2008 13:00,28.34,102.2466665,45.77,2.099561122,1875.533333,0,1.008,250.2
3/16/2008 13:30,28.62,102.1999969,45.74,2.135170106,1867.166667,0,1.161,263.8
3/16/2008 14:00,28.79,102.1933304,44.63,2.200436193,1543.8,0,0.847,243.6
3/16/2008 14:30,28.95,102.1599976,44.43,2.228945423,1663.033333,0,1.111,263.9
3/16/2008 15:00,28.17,102.0999985,46.63,2.045927456,874.1333333,0,0.458,155.4
3/16/2008 15:30,29.11,102.0999985,43.55,2.285298829,1060.433333,0,0.643,226.6
3/16/2008 16:00,28.57,102.0999985,49.47,1.982630019,997.9,0,1.548,217.7
3/16/2008 16:30,27.62,102.0999985,54.22,1.699546655,653,0,1.605,248.4
3/16/2008 17:00,26.74,102.1233315,57.67,1.49241398,287.5,0,2.224,287.6
3/16/2008 17:30,25.71,102.1899971,59.92,1.329669239,120.7666667,0,2.07,302.8
3/16/2008 18:00,24.58,102.1999969,62.64,1.158767448,64.36666667,0,1.345,273
3/16/2008 18:30,23.52,102.2700012,67.02,0.959836065,9.966666667,0,0.74,281.3
3/16/2008 19:00,22.87,102.3000031,69.98,0.840032983,0,0,0.689,288.8
3/16/2008 19:30,22.45,102.3066696,72.2,0.758336205,0,0,0,285.8
3/16/2008 20:00,22.27,102.393335,74.7,0.682626265,0,0,0,295.9
3/16/2008 20:30,21.58,102.4000015,78.1,0.566526889,0,0,0,321.1
3/16/2008 21:00,19.91,102.4033348,84.5,0.361784683,0,0,0,311.1
3/16/2008 21:30,18.32,102.4033348,89.2,0.228291122,0,0,0,118.8
3/16/2008 22:00,17.61,102.4066681,91.3,0.175868679,0,0,0,159.5
3/16/2008 22:30,17.49,102.4233345,92.6,0.148460952,0,0,0,170.4
3/16/2008 23:00,17.48,102.4100014,93.1,0.138342434,0,0,0,170.5
3/16/2008 23:30,17.11,102.4166679,93.4,0.129267686,0,0,0,173.1
3/17/2008 0:00,16.45,102.4000015,93.9,0.114572294,0,0,0,173
3/17/2008 0:30,15.93,102.4000015,94,0.109018128,0,0,0,174.7
3/17/2008 1:00,15.33,102.370002,94.4,0.09791401,0,0,0,175.4
3/17/2008 1:30,15.04,102.3200027,94.6,0.092673459,0,0,0,175.4
3/17/2008 2:00,15,102.3000031,94.8,0.089011668,0,0,0,175.4
3/17/2008 2:30,14.82,102.3000031,95.1,0.082909494,0,0,0,175.4
3/17/2008 3:00,14.33,102.3000031,95.3,0.077048212,0,0,0,175.4
3/17/2008 3:30,14.61,102.3000031,95.6,0.07344754,0,0,0,175.4
3/17/2008 4:00,14.32,102.3000031,95.4,0.075360108,0,0,0,175.4
3/17/2008 4:30,14.51,102.3033363,95.8,0.069657639,0,0,0,175.4
3/17/2008 5:00,14.34,102.3333359,95.8,0.068896158,0,0,0,172.9
3/17/2008 5:30,14.83,102.3966682,96.2,0.064338616,0,0,0,219.6
3/17/2008 6:00,15.77,102.4000015,96,0.071938975,1.966666667,0,0,167.6
3/17/2008 6:30,15.86,102.4100014,96.1,0.070545425,56.16666667,0,0,199.6
3/17/2008 7:00,16.79,102.4866669,96,0.076770653,145.3666667,0.4,0.272,178.3
3/17/2008 7:30,17.64,102.5,95.3,0.095189449,343.2,0,0.31,185.9
3/17/2008 8:00,18.79,102.5,93.7,0.137147252,496.9333333,0,0.008,157.5
3/17/2008 8:30,21.23,102.5,79.1,0.529188466,796.8666667,0,0.217,185.8
3/17/2008 9:00,22.21,102.5066666,75,0.672072609,704.3,0,0.166,206.5
3/17/2008 9:30,22.86,102.5133331,75.3,0.690747742,801.9666667,0,0.313,129.6
3/17/2008 10:00,24.11,102.5033333,70.2,0.898620163,1042.666667,0,0.687,213
3/17/2008 10:30,24.62,102.5,68.04,0.99365358,1326.5,0,1.345,261.7
3/17/2008 11:00,25.75,102.4966667,64.27,1.188171012,1612.2,0,1.016,259
3/17/2008 11:30,26.74,102.4066681,58.01,1.480426719,1853.166667,0,1.501,264.1
3/17/2008 12:00,27.12,102.3966682,55.54,1.602906911,1776.266667,0,1.038,254.2
3/17/2008 12:30,27.58,102.3366692,52.53,1.758169737,1515.266667,0,1.35,252.6
3/17/2008 13:00,27.32,102.3000031,54.01,1.677626683,1122.733333,0,0.886,183.9
3/17/2008 13:30,27.11,102.2600006,55.38,1.607731629,869.5333333,0,0.895,290.2
3/17/2008 14:00,27.91,102.1999969,52.5,1.793518849,997.2,0,1.07,234.4
3/17/2008 14:30,28.68,102.1933304,49.88,1.979135416,1418.333333,0,1.251,247.3
3/17/2008 15:00,28.43,102.1433311,52.06,1.865774046,1041.533333,0,1.524,274.1
3/17/2008 15:30,28.63,102.0999985,51.93,1.892687088,1177.8,0,1.944,255.2
3/17/2008 16:00,27.52,102.0999985,55.41,1.645715929,502.7666667,0,1.382,243
3/17/2008 16:30,27.77,102.0999985,55.11,1.681176139,696.6666667,0,1.805,246.1
3/17/2008 17:00,26.37,102.0999985,58.67,1.425730227,230.2,0,1.784,272.4
3/17/2008 17:30,25.32,102.1566643,61.46,1.249305441,117.8333333,0,1.284,260.8
3/17/2008 18:00,24.61,102.1933304,62.95,1.151215874,62.26666667,0,0.791,257.8
3/17/2008 18:30,23.57,102.1999969,66.14,0.988421674,9.566666667,0,0.8,268.5
3/17/2008 19:00,22.79,102.2399994,68.12,0.887765708,0,0,0.588,298.3
3/17/2008 19:30,21.79,102.3000031,71.6,0.744166716,0,0,0.108,319.1
3/17/2008 20:00,19.66,102.3000031,80.1,0.457337681,0,0,0,312.4
3/17/2008 20:30,18.2,102.3666687,86.6,0.281124909,0,0,0,312.4
3/17/2008 21:00,17.32,102.4000015,89,0.218327752,0,0,0,312.4
3/17/2008 21:30,16.7,102.4000015,91,0.171749616,0,0,0.019,262.3
3/17/2008 22:00,16.19,102.4000015,92.3,0.14224815,0,0,0,173.1
3/17/2008 22:30,16.02,102.4000015,93,0.12792116,0,0,0.003,175.9
3/17/2008 23:00,15.65,102.4000015,93.8,0.110652161,0,0,0.004,165.7
3/17/2008 23:30,15.28,102.4000015,93.9,0.106314433,0,0,0.027,175.5
3/18/2008 0:00,14.72,102.3833351,94.4,0.094144662,0,0,0,179.2
3/18/2008 0:30,14.64,102.3400024,94.6,0.090314908,0,0,0,179.2
3/18/2008 1:00,14.36,102.3100029,94.9,0.08376794,0,0,0,179.2
3/18/2008 1:30,13.99,102.3000031,95,0.080180244,0,0,0,179.2
3/18/2008 2:00,13.84,102.3000031,95.2,0.076227137,0,0,0,179.2
3/18/2008 2:30,13.63,102.3000031,95.4,0.072060493,0,0,0,179.2
3/18/2008 3:00,13.02,102.3000031,95.5,0.067744503,0,0,0,179.2
3/18/2008 3:30,12.68,102.2833354,95.7,0.063308738,0,0,0,179.2
3/18/2008 4:00,12.22,102.2733348,95.9,0.058567911,0,0,0,179.2
3/18/2008 4:30,12.59,102.3000031,95.9,0.060008943,0,0,0,179.2
3/18/2008 5:00,12.4,102.3000031,96,0.057819614,0,0,0,179.2
3/18/2008 5:30,12.01,102.3000031,96.1,0.054945909,0,0,0,177.3
3/18/2008 6:00,12.48,102.3000031,96.2,0.05521799,1.6,0,0,178.3
3/18/2008 6:30,12.59,102.3133362,96.2,0.055618045,54.16666667,0,0,178.3
3/18/2008 7:00,14.51,102.3833351,96.6,0.056389517,221.7666667,0,0,178.3
3/18/2008 7:30,17.53,102.4000015,95.8,0.084474648,432.8333333,0,0,134.9
3/18/2008 8:00,18.69,102.4000015,92.9,0.153599344,657.7333333,0,0.058,133.8
3/18/2008 8:30,20.91,102.4000015,80.1,0.494061768,891.1,0,0.115,154.4
3/18/2008 9:00,22.2,102.4000015,74,0.698530034,1147.433333,0,0.253,137.8
3/18/2008 9:30,23.17,102.3900017,71.2,0.820659063,1295.566667,0,0.638,259.1
3/18/2008 10:00,23.95,102.323336,67.64,0.966485327,1459.7,0,0.76,252.4
3/18/2008 10:30,24.38,102.2966695,62.91,1.136704278,1604.433333,0,1.027,264.9
3/18/2008 11:00,25.56,102.2366659,60.35,1.303748263,1679,0,0.783,248.5
3/18/2008 11:30,26.05,102.1999969,59.73,1.363147771,1832.966667,0,0.825,240.1
3/18/2008 12:00,27.02,102.1466644,56.02,1.576321071,1850.6,0,0.805,233.3
3/18/2008 12:30,27.63,102.0966652,53.67,1.72097075,1774.566667,0,1.061,246.4
3/18/2008 13:00,28.61,102.0399994,48.98,2.006509038,1838.966667,0,0.944,250.2
3/18/2008 13:30,29.25,102,47.73,2.133266715,1748.733333,0,0.975,238.1
3/18/2008 14:00,29.57,101.9666672,45.39,2.270294925,1638,0,1.229,230.5
3/18/2008 14:30,30.01,101.9000015,43.24,2.420168237,1500.733333,0,0.97,272.9
3/18/2008 15:00,30.44,101.893335,38.39,2.692546221,1341.833333,0,1.117,268.9
3/18/2008 15:30,30.62,101.8300026,34.26,2.902781446,1160.133333,0,1.228,278.2
3/18/2008 16:00,30.89,101.8000031,31.22,3.084215571,954.8333333,0,0.987,249.9
3/18/2008 16:30,30.67,101.8000031,31.86,3.017366937,717,0,1.038,290.2
3/18/2008 17:00,30.07,101.7966695,34.69,2.794339328,222.1666667,0,1.404,300.2
3/18/2008 17:30,29.44,101.7966695,36.63,2.614803217,101.8333333,0,1.103,294.8
3/18/2008 18:00,28.13,101.8000031,39.96,2.296265627,66.36666667,0,0.585,289.1
3/18/2008 18:30,25.74,101.8000031,57.01,1.428748882,8.9,0,0.659,267.9
3/18/2008 19:00,24.77,101.8433357,68.3,0.994443819,0,0,0.42,232.2
3/18/2008 19:30,23.72,101.8966682,72.5,0.810049791,0,0,0.197,225.7
3/18/2008 20:00,22.24,101.9000015,77.8,0.597891522,0,0,0.037,297.9
3/18/2008 20:30,19.69,101.9033348,85.9,0.324647343,0,0,0,157.1
3/18/2008 21:00,19.05,101.9266678,89.9,0.223469669,0,0,0.024,174.5
3/18/2008 21:30,18.31,101.9600006,90.9,0.192235776,0,0,0,193
3/18/2008 22:00,18.2,101.9733337,92.2,0.163639873,0,0,0.005,182.1
3/18/2008 22:30,18.14,101.9800003,92.9,0.148394011,0,0,0,197.8
3/18/2008 23:00,17.64,101.9233345,93.3,0.135695597,0,0,0,184.9
3/18/2008 23:30,17.11,101.9000015,93.8,0.121433281,0,0,0,184.3
3/19/2008 0:00,16.47,101.9000015,94.1,0.110956962,0,0,0,181.2
3/19/2008 0:30,16.06,101.9000015,94.5,0.100766506,0,0,0,181.2
3/19/2008 1:00,16.21,101.9000015,94.6,0.099885754,0,0,0,181.2
3/19/2008 1:30,15.71,101.9000015,94.8,0.093162249,0,0,0,181.2
3/19/2008 2:00,15.83,101.8966682,95.1,0.088464126,0,0,0,181.2
3/19/2008 2:30,15.11,101.8400024,95.4,0.079300356,0,0,0,181.2
3/19/2008 3:00,15.66,101.8300026,95.4,0.082149356,0,0,0,181.2
3/19/2008 3:30,14.83,101.8266693,95.3,0.079576709,0,0,0,181.2
3/19/2008 4:00,14.81,101.8633354,95.6,0.074401366,0,0,0,143.1
3/19/2008 4:30,15.41,101.9000015,95.8,0.07381354,0,0,0.003,98.2
3/19/2008 5:00,15.64,101.9233345,95.6,0.078477063,0,0,0,173.5
3/19/2008 5:30,15.57,101.9900002,95.8,0.074574738,0,0,0,176.9
3/19/2008 6:00,15.56,102,95.9,0.07275251,1.366666667,0,0,206.9
3/19/2008 6:30,16.27,102.0166664,96.1,0.072416171,60.2,0,0,176.9
3/19/2008 7:00,18.31,102.0966652,95.7,0.090836685,216.2666667,0,0.026,160.8
3/19/2008 7:30,19.08,102.0999985,95.1,0.108619031,267.6,0,0.13,108.3
3/19/2008 8:00,21.25,102.1099983,87.3,0.321959028,873.3333333,0,1.482,109.1
3/19/2008 8:30,23.44,102.1866638,75.2,0.718294984,1117.466667,0,1.937,85.2
3/19/2008 9:00,22.48,102.1999969,77.3,0.620346935,372.5333333,0,1.867,89.2
3/19/2008 9:30,22.38,102.1999969,77.5,0.611154909,254.8,0,1.499,85.3
3/19/2008 10:00,22.95,102.1999969,75.3,0.694523467,291.0666667,0,0.855,77.3
3/19/2008 10:30,23.78,102.1999969,72.1,0.82480534,565.7666667,0,0.694,71.6
3/19/2008 11:00,24.9,102.176664,67.7,1.021159741,971.1666667,0,0.903,87.4
3/19/2008 11:30,26.07,102.1099983,61.69,1.298336307,1228.866667,0,0.847,80
3/19/2008 12:00,26.75,102.0966652,57.77,1.4897647,1243.033333,0,0.695,129.8
3/19/2008 12:30,28.14,102.046666,51.07,1.872447207,2095.166667,0,0.979,166.6
3/19/2008 13:00,28.32,101.9966667,46.21,2.080105416,1659.433333,0,0.924,228.9
3/19/2008 13:30,28.42,101.9333344,44.96,2.140854057,1415.333333,0,0.771,209.5
3/19/2008 14:00,27.29,101.9000015,48.87,1.861848038,787.5666667,0,0.484,268.1
3/19/2008 14:30,27.91,101.8966682,47.6,1.978534478,1425.266667,0,1.166,248.3
3/19/2008 15:00,28.06,101.823336,48.83,1.949062915,1440.733333,0,1.516,249.3
3/19/2008 15:30,27.33,101.8000031,51.41,1.773508478,1057.5,0,1.626,259.1
3/19/2008 16:00,27.42,101.8000031,53.68,1.699589957,1126.233333,0,1.853,289.2
3/19/2008 16:30,26.4,101.8000031,57.07,1.483547926,787.3,0,2.085,281.3
3/19/2008 17:00,25.44,101.8000031,58.62,1.350969727,321.2,0,1.848,290.4
3/19/2008 17:30,24.63,101.8000031,62.62,1.162859331,183.6333333,0,1.921,306.4
3/19/2008 18:00,23.58,101.8066696,68.83,0.910445236,85.43333333,0,1.166,291.8
3/19/2008 18:30,22.75,101.8133362,73,0.750050559,6.066666667,0,0.575,312.9
3/19/2008 19:00,22.1,101.8766685,76.2,0.63554027,0,0,0.045,284.2
3/19/2008 19:30,20.93,101.8966682,80.9,0.474783529,0,0,0,313.2
3/19/2008 20:00,19.08,101.9000015,87.4,0.279306079,0,0,0,316.1
3/19/2008 20:30,18.22,101.9000015,90.2,0.205857142,0,0,0,315.7
3/19/2008 21:00,18,101.9000015,91.8,0.169883194,0,0,0,253.2
3/19/2008 21:30,17.73,101.9000015,93,0.142578147,0,0,0,171.4
3/19/2008 22:00,18.66,101.870002,93.6,0.13819614,0,0,0,160.7
3/19/2008 22:30,18.99,101.8133362,93.6,0.141075424,0,0,0,160.7
3/19/2008 23:00,18.89,101.8000031,93.4,0.14457858,0,0,0,246.7
3/19/2008 23:30,18.16,101.7399994,93.5,0.136024447,0,0,0,238.7
3/20/2008 0:00,17.56,101.6999969,93.7,0.126952093,0,0,0,178.8
3/20/2008 0:30,16.73,101.6999969,94,0.114718124,0,0,0,178.8
3/20/2008 1:00,16.88,101.6833305,94.4,0.10809448,0,0,0,178.8
3/20/2008 1:30,17.66,101.6099983,94.7,0.107476749,0,0,0,178.6
3/20/2008 2:00,18.64,101.5933319,94.6,0.116457165,0,0,0,295.2
3/20/2008 2:30,18.67,101.523333,94.7,0.114515301,0,0,0,77.9
3/20/2008 3:00,18.66,101.5033333,94.7,0.114443678,0,0,0,125.6
3/20/2008 3:30,18.36,101.4966667,94.7,0.112313177,0,0,0,180.9
3/20/2008 4:00,17.54,101.4500008,94.8,0.104653688,0,0,0,240.8
3/20/2008 4:30,16.4,101.4100014,95,0.093613282,0,0,0,173.7
3/20/2008 5:00,15.71,101.4000015,95.1,0.087787504,0,0,0,173.7
3/20/2008 5:30,15.41,101.4000015,95.3,0.082600867,0,0,0,173.7
3/20/2008 6:00,15.18,101.4000015,95.4,0.079658066,1.066666667,0,0,173.8
3/20/2008 6:30,15.1,101.4033348,95.7,0.074080933,46.93333333,0,0,173.7
3/20/2008 7:00,16.53,101.4233345,95.9,0.077400578,198.5333333,0,0,173.7
3/20/2008 7:30,19.19,101.4633339,94.9,0.113830346,404.4,0,0,212.7
3/20/2008 8:00,20.37,101.4866669,86.6,0.321796427,631.3,0,0.148,204.6
3/20/2008 8:30,22.01,101.4800003,75.2,0.658620161,860.8666667,0,0.311,251.6
3/20/2008 9:00,23.37,101.4333344,69.41,0.882259285,1067.433333,0,0.215,214.2
3/20/2008 9:30,24.3,101.4033348,66.73,1.014756318,1239.166667,0,0.524,251.4
3/20/2008 10:00,25.38,101.393335,64.75,1.146741412,1408.066667,0,0.615,260.1
3/20/2008 10:30,26.9,101.3300026,59.23,1.451003268,1554.1,0,0.71,231.8
3/20/2008 11:00,27.97,101.2900024,53.69,1.754716126,1672.733333,0,1.085,274.9
3/20/2008 11:30,29.02,101.206664,51.35,1.95930129,1751.5,0,1.05,255.2
3/20/2008 12:00,29.8,101.1699974,49.19,2.140474853,1793.4,0,1.194,256.6
3/20/2008 12:30,30.68,101.0966652,47.65,2.319481436,1792.5,0,1.103,241.1
3/20/2008 13:00,31.65,101.0199997,43.56,2.642723453,1766.633333,0,0.798,259.4
3/20/2008 13:30,32.36,100.9966667,39.93,2.928022909,1707.166667,0,0.898,252.2
3/20/2008 14:00,32.55,100.9000015,38.52,3.029044243,1608,0,1.529,284.3
3/20/2008 14:30,32.84,100.8966682,35.91,3.209626164,1467.8,0,1.494,266.7
3/20/2008 15:00,32.4,100.8400024,37.28,3.064103344,1037.5,0,1.176,267.6
3/20/2008 15:30,31.93,100.8000031,37.48,2.974247161,820.7333333,0,1.526,270.9
3/20/2008 16:00,31.65,100.8000031,37.32,2.934902659,727,0,1.751,288.2
3/20/2008 16:30,31.97,100.7900024,36.04,3.049651089,716.9666667,0,2.109,284.1
3/20/2008 17:00,31.48,100.7633341,36.77,2.932214392,282.9666667,0,1.74,279.4
3/20/2008 17:30,29.94,100.7733348,40.98,2.506431653,102.9666667,0,1.156,289.9
3/20/2008 18:00,28.44,100.8000031,46.28,2.091940768,27.26666667,0,0.265,278.9
3/20/2008 18:30,26.75,100.8000031,52.75,1.66685726,2.433333333,0,0,306.8
3/20/2008 19:00,24.93,100.846669,61.7,1.213017874,0,0,0,174.5
3/20/2008 19:30,27.08,100.9000015,50.79,1.769997616,0,0,0.565,272.6
3/20/2008 20:00,26.09,100.9733337,55.2,1.520080993,0,0,0.468,186.8
3/20/2008 20:30,25.5,101.0666656,53.79,1.514046307,0,0,1.056,120.9
3/20/2008 21:00,25.4,101.0999985,52.44,1.549046842,0,0,0.03,71.2
